"x","y","observed","predicted","residual"
-5.47916666666667,35.8458333333333,26.5003001978807,29.2270401401984,-2.7267399423177
-5.47083333333333,35.8458333333333,26.5003001978807,29.0857660729229,-2.58546587504224
-5.4625,35.8458333333333,26.5003001978807,29.1746576208715,-2.67435742299084
-5.45416666666667,35.8458333333333,26.5003001978807,29.1556094320254,-2.65530923414471
-5.44583333333333,35.8458333333333,26.5003001978807,28.9952871759038,-2.49498697802312
-5.4375,35.8458333333333,26.5003001978807,29.0381456008076,-2.53784540292691
-5.42916666666667,35.8458333333333,26.5003001978807,28.9984618740448,-2.49816167616414
-5.42083333333333,35.8458333333333,26.5003001978807,29.0698925822178,-2.56959238433713
-5.4125,35.8458333333333,26.6003005793504,29.2222780929868,-2.62197751363644
-5.40416666666667,35.8458333333333,26.7003009608201,29.3619648111918,-2.66166385037167
-5.39583333333333,35.8458333333333,26.8003013422899,29.4127599814481,-2.61245863915829
-5.3875,35.8458333333333,26.9002998164109,29.4127599814481,-2.51246016503719
-5.37916666666667,35.8458333333333,27.0003001978807,29.4492690100699,-2.44896881218921
-5.37083333333333,35.8458333333333,27.1003005793504,29.4937147840442,-2.39341420469379
-5.3625,35.8458333333333,27.2003009608201,29.5175250201019,-2.31722405928173
-5.35416666666667,35.8458333333333,27.2003009608201,29.5254617654544,-2.32516080463428
-5.6875,35.8375,26.3003013422899,29.5286364635954,-3.22833512130558
-5.57916666666667,35.8375,26.6003005793504,29.5032388784673,-2.90293829911686
-5.57083333333333,35.8375,26.7003009608201,29.4841906896211,-2.783889728801
-5.5625,35.8375,26.7003009608201,29.5254617654544,-2.82516080463428
-5.55416666666667,35.8375,26.7003009608201,29.5191123691724,-2.81881140835224
-5.54583333333333,35.8375,26.8003013422899,29.3381545751341,-2.53785323284428
-5.5375,35.8375,26.8003013422899,29.2778353104547,-2.47753396816487
-5.52916666666667,35.8375,26.7003009608201,29.3952991416725,-2.69499818085239
-5.52083333333333,35.8375,26.7003009608201,29.3286304807111,-2.62832951989094
-5.5125,35.8375,26.7003009608201,29.098464865487,-2.39816390466687
-5.50416666666667,35.8375,26.7003009608201,28.9778263361282,-2.27752537530805
-5.49583333333333,35.8375,26.7003009608201,29.1810070171536,-2.48070605633343
-5.4875,35.8375,26.7003009608201,29.2714859141727,-2.57118495335255
-5.47916666666667,35.8375,26.6003005793504,29.0365582517371,-2.43625767238667
-5.47083333333333,35.8375,26.5003001978807,28.9540161000705,-2.45371590218984
-5.4625,35.8375,26.6003005793504,29.1064016108396,-2.50610103148915
-5.45416666666667,35.8375,26.6003005793504,29.0937028182755,-2.49340223892506
-5.44583333333333,35.8375,26.5003001978807,28.9619528454231,-2.46165264754239
-5.4375,35.8375,26.6003005793504,29.092115469205,-2.49181488985455
-5.42916666666667,35.8375,26.6003005793504,29.1524347338844,-2.55213415453396
-5.42083333333333,35.8375,26.7003009608201,29.2540250743971,-2.55372411357693
-5.4125,35.8375,26.7003009608201,29.2381515836919,-2.53785062287182
-5.40416666666667,35.8375,26.8003013422899,29.2524377253265,-2.4521363830367
-5.39583333333333,35.8375,26.9002998164109,29.4064105851661,-2.50611076875515
-5.3875,35.8375,27.0003001978807,29.322281084429,-2.32198088654835
-5.37916666666667,35.8375,27.1003005793504,29.3365672260636,-2.23626664671322
-5.37083333333333,35.8375,27.2003009608201,29.4079979342366,-2.20769697341648
-5.3625,35.8375,27.3003013422899,29.4730792461276,-2.1727779038377
-5.35416666666667,35.8375,27.2003009608201,29.4762539442686,-2.27595298344844
-5.72083333333333,35.8291666666667,26.0003001978807,29.5286364635954,-3.52833626571476
-5.7125,35.8291666666667,26.2003009608201,29.5381605580185,-3.33785959719837
-5.70416666666667,35.8291666666667,26.3003013422899,29.5143503219608,-3.21404897967098
-5.69583333333333,35.8291666666667,26.5003001978807,29.5111756238198,-3.01087542593914
-5.6875,35.8291666666667,26.6003005793504,29.4032358870251,-2.80293530767467
-5.67916666666667,35.8291666666667,26.7003009608201,29.3857750472495,-2.68547408642933
-5.67083333333333,35.8291666666667,26.8003013422899,29.4635551517045,-2.66325380941463
-5.6625,35.8291666666667,26.8003013422899,29.5349858598775,-2.73468451758762
-5.6375,35.8291666666667,26.9002998164109,29.4302208212238,-2.52992100481281
-5.62916666666667,35.8291666666667,26.9002998164109,29.4254587740122,-2.52515895760128
-5.62083333333333,35.8291666666667,26.9002998164109,29.4413322647173,-2.54103244830639
-5.6125,35.8291666666667,26.9002998164109,29.4762539442686,-2.57595412785762
-5.60416666666667,35.8291666666667,26.9002998164109,29.5286364635954,-2.62833664718447
-5.59583333333333,35.8291666666667,26.9002998164109,29.4778412933391,-2.57754147692814
-5.5875,35.8291666666667,26.9002998164109,29.5000641803262,-2.59976436391529
-5.57916666666667,35.8291666666667,27.0003001978807,29.4397449156468,-2.43944471776615
-5.57083333333333,35.8291666666667,27.0003001978807,29.4365702175058,-2.43627001962513
-5.5625,35.8291666666667,27.0003001978807,29.5159376710313,-2.51563747315067
-5.55416666666667,35.8291666666667,27.0003001978807,29.4460943119289,-2.44579411404819
-5.54583333333333,35.8291666666667,27.0003001978807,29.3349798769931,-2.33467967911244
-5.5375,35.8291666666667,27.0003001978807,29.3921244435315,-2.39182424565082
-5.52916666666667,35.8291666666667,26.9002998164109,29.2524377253265,-2.3521379089156
-5.52083333333333,35.8291666666667,26.9002998164109,29.244500979974,-2.34420116356305
-5.5125,35.8291666666667,26.9002998164109,29.3460913204867,-2.44579150407574
-5.50416666666667,35.8291666666667,26.8003013422899,28.9968745249743,-2.19657318268445
-5.49583333333333,35.8291666666667,26.8003013422899,29.1333865450382,-2.33308520274838
-5.4875,35.8291666666667,26.8003013422899,29.1175130543331,-2.31721171204327
-5.47916666666667,35.8291666666667,26.6003005793504,28.952428751,-2.3521281716496
-5.47083333333333,35.8291666666667,26.6003005793504,28.8238534762886,-2.22355289693823
-5.4625,35.8291666666667,26.6003005793504,28.9381426093654,-2.337842030015
-5.45416666666667,35.8291666666667,26.6003005793504,29.0016365721858,-2.40133599283544
-5.44583333333333,35.8291666666667,26.6003005793504,28.9333805621539,-2.33307998280347
-5.4375,35.8291666666667,26.7003009608201,29.027034157314,-2.32673319649388
